5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
5.33333;3.41333;2.18453;1.3981;0.894785;0.572662;0.366504;0.234563;0.15012;0.0960768;0.0614892;0.0393531;0.025186;0.016119;0.0103162;0.00660235;0.0042255;0.00270432;0.00173077;0.00110769;0.000708922;0.00045371;0.000290374;0.00018584;0.000118937;7.61199e-05;4.87168e-05;3.11787e-05;1.99544e-05;1.27708e-05;8.17332e-06;5.23092e-06;3.34779e-06;2.14259e-06;1.37126e-06;8.77603e-07;5.61666e-07;3.59466e-07;2.30058e-07;1.47237e-07;9.4232e-08;6.03085e-08;3.85974e-08;2.47023e-08;1.58095e-08;1.01181e-08;6.47557e-09;4.14437e-09;2.65239e-09;1.69753e-09;
