0;0;0;0;0;0;0;0;10.4422;0.4422;0;0.138977;0;0.42284;0.345449;0.0995445;1.20052;0.182551;0.285727;4.29947;0.498828;2.94418;0.166375;0.459174;2.88229;0.289181;0.343912;0.213336;0.335926;0.268378;0.343828;0.221148;3.10048;0.271935;0.232243;0.277718;0.304917;0.370166;0.21854;0.247301;0.248244;0.245461;0.4745;0.224513;0.382297;0.224643;0.244495;0.226481;0.217095;0.258002;0.210998;0.271913;0.210182;0.19703;0.215269;0.275843;0.494375;0.173468;0.221307;0.164937;0.201303;0.176849;0.180684;0.458731;0.165164;0.192872;0.156806;0.212107;0.191752;0.14868;0.153995;0.138811;0.440315;0.255449;0.143454;0.139402;0.127441;0.139971;0.128134;0.162868;0.119461;0.122864;0.114639;0.113822;0.117149;0.286005;0.109913;0.102083;0.101006;0.146113;0.0985619;0.115889;0.0926155;0.0902649;0.0864672;0.0941688;0.0853643;0.0817052;0.0805068;0.0788446;0.0765935;0.0740087;0.0735592;0.0861199;0.0684511;0.0800379;0.0848563;0.0660455;0.0634349;0.0615968;0.0605869;0.0591262;0.0564732;0.0555957;0.0624777;0.0534754;0.0521431;0.0501278;0.0481644;0.0493185;0.0466337;0.0537054;0.0444299;0.042937;0.0616665;0.0413841;0.0461411;0.0389888;0.0382067;0.0371802;0.0364673;0.0360893;0.0343902;0.0343729;0.0330393;0.0320026;0.0312326;0.0305325;0.0456168;0.0287811;0.0281555;0.0271263;0.0269376;0.0265606;0.0254741;0.0249744;0.0241863;0.0241275;0.0231424;0.0225202;0.0240656;0.0211842;0.0208163;0.0199889;0.020417;0.0193448;0.0188419;0.0183572;0.0178346;0.0173469;0.0169413;0.0178794;0.0161659;0.0156192;0.0152073;0.0147206;0.0147349;0.013978;0.0139147;0.013445;0.0132153;0.0127644;0.012389;0.013149;0.0117428;0.0114732;0.0111159;0.0122036;0.0107245;0.0103074;0.0101601;0.00980209;0.00957316;0.00932619;0.00908994;0.0094446;0.00868441;0.00840274;0.00811591;0.00800904;0.00864667;0.0077152;0.0073979;0.00718253;0.00698638;0.00682408;0.00665944;0.00684191;0.00628626;0.00614006;0.00596819;0.00585041;0.00569598;0.00553839;0.00540076;0.00525651;0.00510213;0.00498429;0.00509296;0.00473955;0.00459757;0.00448318;0.00434902;0.00430188;0.00412749;0.00406907;0.00393572;0.00382315;0.00374156;0.0036377;0.00370074;0.00344652;0.00336079;0.00326528;0.00318946;0.00312408;0.00303109;0.00296144;0.00287161;0.00279516;0.00281811;0.0026592;0.00268458;0.00251505;0.00246265;0.00238413;0.00233186;0.00227385;0.00220964;0.00215694;0.0020963;0.00203947;0.00198857;0.00199731;0.00194931;0.00183503;0.00178898;0.00173628;0.00170158;0.00165689;0.00161178;0.00157095;0.00153234;0.00148683;0.00145008;0.00145125;0.00137751;0.00133846;0.00130411;0.00126674;0.00124497;0.00120248;0.00117892;0.00114383;0.00111192;0.00108629;0.00105677;0.00105567;0.00100205;0.000975433;0.000949373;0.000925833;0.000904884;0.000877852;0.000857892;0.000833134;0.000811146;0.000790787;0.000770459;0.000767147;0.000729612;0.000711283;0.000697345;0.000675378;0.000658441;0.000640085;0.00062427;0.00060722;0.000591046;0.000575903;0.000561284;0.000556849;0.000531603;0.000518099;0.000503493;0.000496019;0.000479214;0.000466363;0.000454408;0.000442324;0.000430532;0.000419446;0.000408754;0.000404538;0.00038723;0.000377397;0.000366796;0.000358256;0.000348887;0.000339637;0.000330832;0.000322129;0.000313393;0.000305464;0.000301659;0.000289941;0.000281973;0.000274716;0.000267149;0.00026145;0.000253441;0.000247689;0.000240733;0.000234227;0.000228447;0.000222366;0.000219391;0.000210822;0.00020531;0.000199856;0.000194779;0.000190055;0.000184694;0.000180167;0.000175217;0.000171039;0.000166237;0.000161913;0.00015943;0.000153436;0.000149508;0.000145423;0.000141867;0.000138217;0.000134496;0.000131068;0.000127555;0.000124193;0.00012125;0.000117861;0.000115867;0.000111692;0.000108809;0.000105855;0.000103261;0.000100567;9.7901e-05;9.53651e-05;9.28563e-05;9.03787e-05;8.80472e-05;8.64534e-05;8.35443e-05;8.12939e-05;7.91835e-05;7.70477e-05;7.52403e-05;7.3083e-05;7.13176e-05;6.9374e-05;6.75201e-05;6.58148e-05;6.40707e-05;6.28738e-05;6.07482e-05;5.91626e-05;5.75999e-05;5.61174e-05;5.47055e-05;5.32141e-05;5.18709e-05;5.04744e-05;4.91494e-05;4.78783e-05;4.66317e-05;4.57031e-05;4.42008e-05;4.30573e-05;4.19317e-05;4.08477e-05;3.97881e-05;3.87292e-05;3.77306e-05;3.67296e-05;3.57635e-05;3.48328e-05;3.39295e-05;3.32245e-05;3.21629e-05;3.13277e-05;3.0489e-05;2.974e-05;2.89442e-05;2.81809e-05;2.74473e-05;2.67253e-05;2.60192e-05;2.53435e-05;2.47986e-05;2.40415e-05;2.3402e-05;2.27918e-05;2.21843e-05;2.16384e-05;2.10406e-05;2.05146e-05;1.99644e-05;1.94353e-05;1.89369e-05;1.84376e-05;1.80354e-05;1.74827e-05;1.70257e-05;1.65776e-05;1.61478e-05;1.57346e-05;1.53125e-05;1.492e-05;1.45229e-05;1.4142e-05;1.37743e-05;1.34144e-05;1.31126e-05;1.27179e-05;1.23873e-05;1.20581e-05;1.17496e-05;1.14437e-05;1.1141e-05;1.08519e-05;1.05654e-05;1.02881e-05;1.00197e-05;9.75872e-06;9.53394e-06;9.25211e-06;9.01103e-06;8.77195e-06;8.54736e-06;8.32374e-06;8.10486e-06;7.89334e-06;7.68608e-06;7.4837e-06;7.28871e-06;7.11775e-06;6.91329e-06;6.73046e-06;6.55473e-06;6.38129e-06;6.22005e-06;6.05194e-06;5.89761e-06;5.74101e-06;5.58959e-06;5.44498e-06;5.30181e-06;5.1765e-06;5.02744e-06;4.89592e-06;4.76732e-06;4.64319e-06;4.52322e-06;4.40307e-06;4.2892e-06;4.17579e-06;4.06634e-06;3.96028e-06;3.85671e-06;3.764e-06;3.65682e-06;3.56146e-06;3.46739e-06;3.37779e-06;3.28962e-06;3.20298e-06;3.11954e-06;3.03746e-06;2.95781e-06;2.88051e-06;2.80532e-06;2.73701e-06;2.65993e-06;2.59048e-06;2.52211e-06;2.45692e-06;2.39261e-06;2.32981e-06;2.26891e-06;2.2094e-06;2.15135e-06;2.09518e-06;2.04045e-06;1.9903e-06;1.93476e-06;1.88418e-06;1.83453e-06;1.78702e-06;1.74024e-06;1.69459e-06;1.65025e-06;1.60702e-06;1.56477e-06;1.52393e-06;1.48613e-06;1.44529e-06;1.40724e-06;1.37044e-06;1.33437e-06;1.30004e-06;1.26544e-06;1.23274e-06;1.20022e-06;1.16868e-06;1.13826e-06;1.10839e-06;1.08081e-06;1.05106e-06;1.02355e-06;9.96701e-07;9.70676e-07;9.45426e-07;9.20487e-07;8.96532e-07;8.72938e-07;8.50065e-07;8.27849e-07;8.06185e-07;7.85959e-07;7.64454e-07;7.44473e-07;7.24893e-07;7.06036e-07;6.87576e-07;6.69517e-07;6.5203e-07;6.34913e-07;6.18272e-07;6.02098e-07;5.86355e-07;5.71553e-07;5.56005e-07;5.41465e-07;5.27229e-07;5.13512e-07;5.00068e-07;4.86955e-07;4.74215e-07;4.61785e-07;4.49671e-07;4.37913e-07;4.26802e-07;4.15299e-07;4.0439e-07;3.93809e-07;3.83463e-07;3.73526e-07;3.63649e-07;3.542e-07;3.44885e-07;3.35833e-07;3.2707e-07;3.18493e-07;3.10396e-07;3.02023e-07;2.94116e-07;2.86406e-07;2.78918e-07;2.71643e-07;2.64498e-07;2.57597e-07;2.50831e-07;2.4426e-07;2.3787e-07;2.31643e-07;2.25726e-07;2.19659e-07;2.13913e-07;2.08297e-07;2.02863e-07;1.97555e-07;1.92372e-07;1.87342e-07;1.82429e-07;1.77649e-07;1.72999e-07;1.68473e-07;1.64063e-07;1.59757e-07;1.55577e-07;1.51493e-07;1.47541e-07;1.43664e-07;1.39911e-07;1.3624e-07;1.32672e-07;1.29201e-07;1.25814e-07;1.22522e-07;1.19311e-07;1.16186e-07;1.13144e-07;1.10179e-07;1.07297e-07;1.04483e-07;1.0175e-07;9.90817e-08;9.64885e-08;9.39609e-08;9.14998e-08;8.91039e-08;8.67694e-08;8.44976e-08;8.22841e-08;8.01292e-08;7.80309e-08;7.59865e-08;7.39972e-08;7.20582e-08;7.01719e-08;6.83333e-08;6.6544e-08;6.48011e-08;6.31038e-08;6.14513e-08;5.98416e-08;5.82745e-08;5.67481e-08;5.52619e-08;5.38146e-08;5.2405e-08;5.10327e-08;4.96959e-08;4.83945e-08;4.71269e-08;4.58927e-08;4.46907e-08;4.35202e-08;4.23804e-08;4.12704e-08;4.01896e-08;3.91369e-08;3.81119e-08;3.71138e-08;3.61417e-08;3.51952e-08;3.42733e-08;3.33757e-08;3.25016e-08;3.16503e-08;3.08214e-08;3.00142e-08;2.92281e-08;2.84626e-08;2.77171e-08;2.69912e-08;2.62843e-08;2.55959e-08;2.49255e-08;2.42727e-08;2.36369e-08;2.30179e-08;2.2415e-08;2.1828e-08;2.12563e-08;2.06996e-08;2.01574e-08;1.96295e-08;1.91154e-08;1.86147e-08;1.81272e-08;1.76524e-08;1.71901e-08;1.67399e-08;1.63015e-08;1.58745e-08;1.54587e-08;1.50539e-08;1.46596e-08;1.42757e-08;1.39018e-08;1.35377e-08;1.31831e-08;1.28378e-08;1.25016e-08;1.21742e-08;1.18553e-08;1.15448e-08;1.12425e-08;1.0948e-08;1.06613e-08;1.03821e-08;1.01101e-08;9.84535e-09;9.58749e-09;9.33639e-09;9.09186e-09;8.85374e-09;8.62186e-09;8.39604e-09;8.17615e-09;7.96201e-09;7.75348e-09;7.55041e-09;7.35266e-09;7.16009e-09;6.97256e-09;6.78994e-09;6.61211e-09;6.43893e-09;6.27029e-09;6.10607e-09;5.94615e-09;5.79042e-09;5.63876e-09;5.49108e-09;5.34726e-09;5.20721e-09;5.07083e-09;4.93802e-09;4.80869e-09;4.68275e-09;4.56011e-09;4.44067e-09;4.32437e-09;4.21111e-09;4.10082e-09;3.99342e-09;3.88883e-09;3.78698e-09;3.68779e-09;3.59121e-09;3.49715e-09;3.40556e-09;3.31636e-09;3.22951e-09;3.14492e-09;3.06256e-09;2.98235e-09;2.90424e-09;2.82817e-09;2.7541e-09;2.68197e-09;2.61173e-09;2.54332e-09;2.47671e-09;2.41184e-09;2.34868e-09;2.28716e-09;2.22726e-09;2.16893e-09;2.11212e-09;2.0568e-09;2.00293e-09;1.95048e-09;1.89939e-09;1.84965e-09;1.8012e-09;1.75403e-09;1.70809e-09;1.66335e-09;1.61979e-09;1.57736e-09;1.53605e-09;1.49582e-09;1.45665e-09;1.4185e-09;1.38134e-09;1.34517e-09;1.30993e-09;1.27563e-09;1.24222e-09;1.20968e-09;1.178e-09;1.14715e-09;1.1171e-09;1.08785e-09;1.05935e-09;1.03161e-09;1.00459e-09;9.78279e-10;9.52658e-10;9.27707e-10;9.0341e-10;8.79749e-10;8.56707e-10;8.3427e-10;8.1242e-10;7.91142e-10;7.70421e-10;7.50243e-10;7.30594e-10;7.11459e-10;6.92826e-10;6.7468e-10;6.5701e-10;6.39802e-10;6.23045e-10;6.06727e-10;5.90837e-10;5.75362e-10;5.60293e-10;5.45619e-10;5.31329e-10;5.17413e-10;5.03861e-10;4.90665e-10;4.77814e-10;4.653e-10;4.53113e-10;4.41246e-10;4.29689e-10;4.18436e-10;4.07476e-10;3.96804e-10;3.86412e-10;3.76291e-10;3.66436e-10;3.56839e-10;3.47493e-10;3.38392e-10;3.29529e-10;3.20899e-10;3.12494e-10;3.0431e-10;2.9634e-10;2.88578e-10;2.8102e-10;2.7366e-10;2.66493e-10;2.59513e-10;2.52716e-10;2.46097e-10;2.39652e-10;2.33375e-10;2.27263e-10;2.21311e-10;2.15515e-10;2.0987e-10;2.04374e-10;1.99021e-10;1.93808e-10;1.88732e-10;1.83789e-10;1.78976e-10;1.74288e-10;1.69724e-10;1.65278e-10;1.6095e-10;1.56734e-10;1.52629e-10;1.48632e-10;1.44739e-10;1.40948e-10;1.37257e-10;1.33662e-10;1.30161e-10;1.26752e-10;1.23432e-10;1.202e-10;1.17052e-10;1.13986e-10;1.11001e-10;1.08093e-10;1.05262e-10;1.02505e-10;9.98207e-11;9.72064e-11;9.46605e-11;9.21812e-11;8.97669e-11;8.74159e-11;8.51264e-11;8.28969e-11;8.07258e-11;7.86115e-11;7.65526e-11;7.45476e-11;7.25952e-11;7.06939e-11;6.88424e-11;6.70393e-11;6.52835e-11;6.35737e-11;6.19087e-11;6.02872e-11;5.87083e-11;5.71707e-11;5.56733e-11;5.42152e-11;5.27953e-11;5.14125e-11;5.0066e-11;4.87547e-11;4.74778e-11;4.62343e-11;4.50234e-11;4.38442e-11;4.26959e-11;4.15777e-11;4.04887e-11;3.94283e-11;3.83957e-11;3.73901e-11;3.64108e-11;3.54572e-11;3.45285e-11;3.36242e-11;3.27435e-11;3.1886e-11;3.10509e-11;3.02376e-11;2.94457e-11;2.86745e-11;2.79235e-11;2.71921e-11;2.64799e-11;2.57864e-11;2.51111e-11;2.44534e-11;2.38129e-11;2.31893e-11;2.25819e-11;2.19905e-11;2.14145e-11;2.08537e-11;2.03075e-11;1.97756e-11;1.92577e-11;1.87533e-11;1.82622e-11;1.77839e-11;1.73181e-11;1.68645e-11;1.64228e-11;1.59927e-11;1.55738e-11;1.5166e-11;1.47687e-11;1.43819e-11;1.40053e-11;1.36385e-11;1.32813e-11;1.29334e-11;1.25947e-11;1.22648e-11;1.19436e-11;1.16308e-11;1.13262e-11;1.10295e-11;1.07407e-11;1.04593e-11;1.01854e-11;9.91865e-12;9.65887e-12;9.4059e-12;9.15955e-12;8.91966e-12;8.68605e-12;8.45855e-12;8.23702e-12;8.02128e-12;7.8112e-12;7.60662e-12;7.4074e-12;7.21339e-12;7.02447e-12;6.84049e-12;6.66134e-12;6.48687e-12;6.31698e-12;6.15153e-12;5.99042e-12;5.83352e-12;5.68074e-12;5.53196e-12;5.38707e-12;5.24598e-12;5.10859e-12;4.97479e-12;4.8445e-12;4.71761e-12;4.59406e-12;4.47374e-12;4.35657e-12;4.24246e-12;4.13135e-12;4.02315e-12;3.91778e-12;3.81517e-12;
